return_1,return_5,log_return_1,sma_ratio_20,sma_ratio_50,ema_ratio_20,rsi_14,macd,macd_signal,roc_5,roc_10,bb_width,bb_pct_b,atr_ratio,stoch_k,stoch_d,obv_change,vwap_ratio,target_direction
0.01219983688062709,-0.008333333333333304,0.012126018644524963,0.001002196104851194,0.0052480405997683555,0.0014656246342417134,0.4926594626686663,-0.22972656036984063,0.054121032581639125,-0.008333333333333304,-0.0015821355266933956,0.04056752361929457,0.5246796605779834,0.010359035514118575,0.5776223209121992,0.32167904796660124,-0.11381561780926552,0.0014328767639253392,0.0
-0.008739530968637443,-0.011445333610810127,-0.008777944644853434,-0.00662638318089015,-0.0039989051597222325,-0.00659577780853704,0.44778250595658087,-0.3142466956039982,-0.019552513055488337,-0.011445333610810127,-0.007357251340115112,0.038950927859941434,0.3287438733847923,0.010357886570796707,0.323076167936098,0.3757576921626862,0.16927905505077545,-0.0064377848864479725,0.0
-0.0035362871357825787,-0.0002915900087263612,-0.0035425545791513123,-0.009059158225626418,-0.007869538441864554,-0.009152885193771887,0.4308307336039426,-0.434648226318501,-0.10257165570809088,-0.0002915900087263612,-0.022617170074010873,0.03845846413664454,0.26228960137783736,0.010318882716200883,0.2209789941163047,0.373892494321534,0.1568032078833972,-0.008927586416446642,1.0
0.0035974988047775547,0.005699800967472912,0.0035910432838057197,-0.004530336389488743,-0.0046229704245687175,-0.005057816339040233,0.4534199453999823,-0.4654095221277714,-0.175139228992027,0.005699800967472912,-0.014606193597106243,0.03625419720166786,0.37447098289027103,0.010094155807309222,0.324476133363781,0.28951043180539454,-0.0857902254255507,-0.004754208266572468,1.0
0.00673318820582236,0.010158434344748946,0.006710621534576819,0.0020926169922612647,0.0019119435465457801,0.0014845095588267299,0.4940399711241371,-0.3740633019999109,-0.2149240435936038,0.010158434344748946,-0.012261783119389191,0.0360612223028394,0.5579083835089637,0.010423999735608524,0.5188813934777851,0.3547788403192902,-0.12350170698955942,0.0022776949099463373,0.0
-0.0026464083477462097,-0.004657869006977844,-0.002649916276626036,-0.000299035232008138,-0.0009620321707901613,-0.0010547472368023225,0.47887492672978577,-0.3418356535554494,-0.24030636558597296,-0.004657869006977844,-0.01295238676525301,0.03589190318787762,0.4916659565456674,0.010228899377750523,0.4419579882326094,0.4284385050247252,0.10008447938608112,-0.00028618671657654193,1.0
0.0033770597856259688,0.007508613606319381,0.0033713703247295734,0.0023518708268635002,0.002167370918202627,0.0020971542951413458,0.49991471684477445,-0.25717164654102476,-0.24367942177698335,0.007508613606319381,-0.00402265859216977,0.034207038846789745,0.5685926811542348,0.009957411608367646,0.552217106857275,0.5043521628558899,-0.10006780051283792,0.0024471354950998947,1.0
0.004423493546709123,0.015556621272325044,0.004413738655682582,0.005719423302227522,0.0060032405889318685,0.005903588917600011,0.5269471181593101,-0.11491391138468998,-0.2179263196985247,0.015556621272325044,0.015260495108266214,0.03172799177868263,0.679239126373247,0.009885879295653805,0.6838333366077503,0.5593361438992116,-0.10646214223500194,0.0061255327955607175,1.0
0.005457153771930345,0.017438436359970222,0.0054423174598343445,0.010492655527263972,0.01052960350383425,0.010295529248648627,0.5587746764117255,0.08833384601041416,-0.15667428655673693,0.017438436359970222,0.023237632943878817,0.03292138915983378,0.8154090144593775,0.00953460733887711,0.8469232498793889,0.6943245644481381,-0.10128357043217062,0.01109204651161777,0.0
-0.004522933625064396,0.006062620871553515,-0.004533193036130944,0.0051340541634712356,0.005272263773369978,0.0051773202871463475,0.5269568189037611,0.17112094072524542,-0.09111524110034046,0.006062620871553515,0.01628264195238338,0.032145666412044194,0.6588963881056974,0.009440378301308042,0.7634399024939102,0.7647321629936831,0.11535373480973443,0.005675205983278753,1.0
0.0019130956156649948,0.010661939052886371,0.001911267978839088,0.006836748583521679,0.006224020894798343,0.006419141305854303,0.53886364428529,0.2658013810018929,-0.019731916679893782,0.010661939052886371,0.005954408130439903,0.03261876981305525,0.7081723154707664,0.009298279676871156,0.8248851490718213,0.8117494338150402,-0.10434505329455013,0.007346967595070586,1.0
0.004487026387747228,0.011779964412788058,0.004476989696910003,0.01075451425266416,0.009913364965052018,0.009882389649526369,0.5664784846962602,0.41163586866250057,0.0665416403885851,0.011779964412788058,0.019377029220179143,0.03397973038209063,0.8131303628360974,0.009121677828357684,0.9118495994566811,0.8333915503408041,-0.15439837574186355,0.011289655332138882,0.0
-0.0002851188551158401,0.007036865790582603,-0.00028515950922429695,0.010488173363750075,0.009089794024404574,0.00867208701304878,0.5641562350939248,0.5164256228684394,0.15651843688455597,0.007036865790582603,0.022702956918955852,0.033877052486474914,0.8063818297159161,0.008876595939861958,0.8973968921602986,0.8780438802296002,0.12646347725442775,0.011362120819205845,0.0
-0.011503532942505612,-0.009950468504555054,-0.011570210421864109,-0.0007640319422520525,-0.0028904111758737416,-0.002652596570358101,0.478881616566626,0.40023690964093817,0.2052621314358324,-0.009950468504555054,0.007314447243646605,0.033759055215680484,0.47735078400398073,0.009492599111997117,0.5267998597967032,0.7786821171378943,0.3112429608740388,0.00013981362631754202,1.0
0.00913685589399793,0.0036348451811953897,0.00909536735125422,0.008501531226577264,0.005860234982632884,0.005840812985034249,0.537935484739575,0.4557403721595108,0.2553577795805681,0.0036348451811953897,0.0097195027410093,0.032795509035114086,0.7570432574020782,0.00951762131839186,0.8177660941698746,0.7473209487089587,-0.11450043681551181,0.00989000216416347,0.0
