,date,adj_close,close,high,low,open,volume,symbol
487,2016-12-07,192.779052734375,224.60000610351562,224.6699981689453,221.3800048828125,221.52000427246094,110738100,SPY
488,2016-12-08,193.25111389160156,225.14999389648438,225.6999969482422,224.25999450683594,224.57000732421875,99714400,SPY
489,2016-12-09,194.41844177246094,226.50999450683594,226.52999877929688,225.3699951171875,225.41000366210938,88005800,SPY
490,2016-12-12,194.19529724121094,226.25,226.9600067138672,225.75999450683594,226.39999389648438,102016100,SPY
491,2016-12-13,195.49130249023438,227.75999450683594,228.33999633789062,227.0,227.02000427246094,110477500,SPY
492,2016-12-14,193.87770080566406,225.8800048828125,228.22999572753906,225.3699951171875,227.41000366210938,142501800,SPY
493,2016-12-15,194.67591857910156,226.80999755859375,227.80999755859375,225.88999938964844,226.16000366210938,124972600,SPY
494,2016-12-16,194.295166015625,225.0399932861328,226.0800018310547,224.6699981689453,226.00999450683594,156420200,SPY
495,2016-12-19,194.71820068359375,225.52999877929688,226.02000427246094,225.0800018310547,225.25,90341100,SPY
496,2016-12-20,195.4693603515625,226.39999389648438,226.57000732421875,225.8800048828125,226.14999389648438,89838800,SPY
497,2016-12-21,194.92543029785156,225.77000427246094,226.4499969482422,225.77000427246094,226.25,67909000,SPY
498,2016-12-22,194.5886993408203,225.3800048828125,225.74000549316406,224.9199981689453,225.60000610351562,56219100,SPY
499,2016-12-23,194.87367248535156,225.7100067138672,225.72000122070312,225.2100067138672,225.42999267578125,36697800,SPY
500,2016-12-27,195.35711669921875,226.27000427246094,226.72999572753906,226.0,226.02000427246094,42672500,SPY
501,2016-12-28,193.74261474609375,224.39999389648438,226.58999633789062,224.27000427246094,226.57000732421875,64095000,SPY
502,2016-12-29,193.699462890625,224.35000610351562,224.88999938964844,223.83999633789062,224.47999572753906,48696100,SPY
503,2016-12-30,192.9915313720703,223.52999877929688,224.8300018310547,222.72999572753906,224.72999572753906,108998300,SPY
504,2017-01-03,194.46788024902344,225.24000549316406,225.8300018310547,223.8800048828125,225.0399932861328,91366500,SPY
505,2017-01-04,195.62477111816406,226.5800018310547,226.75,225.61000061035156,225.6199951171875,78744400,SPY
506,2017-01-05,195.4693603515625,226.39999389648438,226.5800018310547,225.47999572753906,226.27000427246094,78379000,SPY
507,2017-01-06,196.16873168945312,227.2100067138672,227.75,225.89999389648438,226.52999877929688,71559900,SPY
508,2017-01-09,195.5211639404297,226.4600067138672,227.07000732421875,226.4199981689453,226.91000366210938,46939700,SPY
509,2017-01-10,195.5211639404297,226.4600067138672,227.4499969482422,226.00999450683594,226.47999572753906,63771900,SPY
510,2017-01-11,196.07373046875,227.10000610351562,227.10000610351562,225.58999633789062,226.36000061035156,74650000,SPY
511,2017-01-12,195.58155822753906,226.52999877929688,226.75,224.9600067138672,226.5,72113200,SPY
512,2017-01-13,196.0305938720703,227.0500030517578,227.39999389648438,226.69000244140625,226.72999572753906,62717900,SPY
513,2017-01-17,195.3398895263672,226.25,226.77999877929688,225.8000030517578,226.30999755859375,61240800,SPY
514,2017-01-18,195.77149963378906,226.75,226.8000030517578,225.89999389648438,226.5399932861328,54793300,SPY
515,2017-01-19,195.0463104248047,225.91000366210938,227.0,225.41000366210938,226.83999633789062,66608800,SPY
516,2017-01-20,195.76290893554688,226.74000549316406,227.30999755859375,225.97000122070312,226.6999969482422,129168600,SPY
517,2017-01-23,195.25357055664062,226.14999389648438,226.80999755859375,225.27000427246094,226.74000549316406,75061600,SPY
518,2017-01-24,196.5054168701172,227.60000610351562,228.0800018310547,226.27000427246094,226.39999389648438,95555300,SPY
519,2017-01-25,198.206298828125,229.57000732421875,229.57000732421875,228.50999450683594,228.6999969482422,84437700,SPY
520,2017-01-26,197.99908447265625,229.3300018310547,229.7100067138672,229.00999450683594,229.39999389648438,59970700,SPY
521,2017-01-27,197.688232421875,228.97000122070312,229.58999633789062,228.75999450683594,229.4199981689453,59711100,SPY
522,2017-01-30,196.4622802734375,227.5500030517578,228.1999969482422,226.41000366210938,228.1699981689453,79737300,SPY
523,2017-01-31,196.4449920654297,227.52999877929688,227.60000610351562,226.32000732421875,226.97999572753906,75880800,SPY
524,2017-02-01,196.52273559570312,227.6199951171875,228.58999633789062,226.94000244140625,227.52999877929688,79117700,SPY
525,2017-02-02,196.6521759033203,227.77000427246094,228.10000610351562,226.82000732421875,227.6199951171875,69657600,SPY
526,2017-02-03,198.00770568847656,229.33999633789062,229.5500030517578,228.4600067138672,228.82000732421875,80563200,SPY
527,2017-02-06,197.65371704101562,228.92999267578125,229.3300018310547,228.5399932861328,228.8699951171875,57790100,SPY
528,2017-02-07,197.662353515625,228.94000244140625,229.66000366210938,228.72000122070312,229.3800048828125,57931200,SPY
529,2017-02-08,197.92137145996094,229.24000549316406,229.38999938964844,228.30999755859375,228.94000244140625,51566200,SPY
530,2017-02-09,199.0955810546875,230.60000610351562,230.9499969482422,229.24000549316406,229.24000549316406,65955200,SPY
531,2017-02-10,199.88128662109375,231.50999450683594,231.77000427246094,230.6199951171875,231.0,66015900,SPY
532,2017-02-13,200.9691162109375,232.77000427246094,233.07000732421875,232.0500030517578,232.0800018310547,55182100,SPY
533,2017-02-14,201.77206420898438,233.6999969482422,233.7100067138672,232.16000366210938,232.55999755859375,71109000,SPY
534,2017-02-15,202.82537841796875,234.9199981689453,235.13999938964844,233.38999938964844,233.4499969482422,86785800,SPY
535,2017-02-16,202.65269470214844,234.72000122070312,235.16000366210938,233.85000610351562,234.9499969482422,84722400,SPY
536,2017-02-17,202.9721221923828,235.08999633789062,235.08999633789062,233.92999267578125,233.9499969482422,77204100,SPY
537,2017-02-21,204.180908203125,236.49000549316406,236.69000244140625,235.50999450683594,235.52000427246094,88946100,SPY
538,2017-02-22,203.9995880126953,236.27999877929688,236.5399932861328,235.8300018310547,236.02000427246094,62115200,SPY
539,2017-02-23,204.13775634765625,236.44000244140625,236.89999389648438,235.55999755859375,236.8800048828125,74615900,SPY
540,2017-02-24,204.39671325683594,236.74000549316406,236.7899932861328,235.41000366210938,235.4600067138672,82381600,SPY
541,2017-02-27,204.71621704101562,237.11000061035156,237.30999755859375,236.35000610351562,236.63999938964844,56515400,SPY
542,2017-02-28,204.16360473632812,236.47000122070312,236.9499969482422,236.02000427246094,236.6699981689453,96961900,SPY
543,2017-03-01,207.0214385986328,239.77999877929688,240.32000732421875,238.3699951171875,238.38999938964844,149158200,SPY
544,2017-03-02,205.71771240234375,238.27000427246094,239.57000732421875,238.2100067138672,239.55999755859375,70246000,SPY
545,2017-03-03,205.8472137451172,238.4199981689453,238.61000061035156,237.72999572753906,238.1699981689453,81974300,SPY
546,2017-03-06,205.23422241210938,237.7100067138672,238.1199951171875,237.00999450683594,237.5,55391500,SPY
547,2017-03-07,204.62118530273438,237.0,237.77000427246094,236.75999450683594,237.36000061035156,65103700,SPY
548,2017-03-08,204.2413330078125,236.55999755859375,237.63999938964844,236.39999389648438,237.33999633789062,78168800,SPY
549,2017-03-09,204.5003662109375,236.86000061035156,237.24000549316406,235.74000549316406,236.6999969482422,90683900,SPY
550,2017-03-10,205.21690368652344,237.69000244140625,238.02000427246094,236.58999633789062,237.97000122070312,81991700,SPY
551,2017-03-13,205.3205108642578,237.80999755859375,237.86000061035156,237.24000549316406,237.6199951171875,57256800,SPY
552,2017-03-14,204.53485107421875,236.89999389648438,237.24000549316406,236.19000244140625,237.17999267578125,59880800,SPY
553,2017-03-15,206.30479431152344,238.9499969482422,239.44000244140625,237.2899932861328,237.55999755859375,96081800,SPY
554,2017-03-16,205.89901733398438,238.47999572753906,239.1999969482422,238.10000610351562,239.11000061035156,78344000,SPY
555,2017-03-17,205.53738403320312,237.02999877929688,237.97000122070312,237.02999877929688,237.75,89002100,SPY
556,2017-03-20,205.31195068359375,236.77000427246094,237.36000061035156,236.32000732421875,237.02999877929688,52537000,SPY
557,2017-03-21,202.6758575439453,233.72999572753906,237.61000061035156,233.5800018310547,237.47000122070312,131809300,SPY
558,2017-03-22,203.15277099609375,234.27999877929688,234.61000061035156,233.0500030517578,233.77000427246094,97569200,SPY
559,2017-03-23,202.9359893798828,234.02999877929688,235.33999633789062,233.60000610351562,234.27999877929688,100410300,SPY
560,2017-03-24,202.78860473632812,233.86000061035156,235.0399932861328,232.9600067138672,234.3800048828125,112504900,SPY
561,2017-03-27,202.58045959472656,233.6199951171875,233.9199981689453,231.61000061035156,231.92999267578125,87454500,SPY
562,2017-03-28,204.0546417236328,235.32000732421875,235.80999755859375,233.13999938964844,233.27000427246094,93483900,SPY
563,2017-03-29,204.2454071044922,235.5399932861328,235.80999755859375,234.72999572753906,234.99000549316406,61950400,SPY
564,2017-03-30,204.89576721191406,236.2899932861328,236.52000427246094,235.27000427246094,235.47000122070312,56737900,SPY
565,2017-03-31,204.41879272460938,235.74000549316406,236.50999450683594,235.67999267578125,235.89999389648438,73733100,SPY
566,2017-04-03,204.06329345703125,235.3300018310547,236.02999877929688,233.91000366210938,235.8000030517578,85546500,SPY
567,2017-04-04,204.19337463378906,235.47999572753906,235.5800018310547,234.55999755859375,235.0,56466200,SPY
568,2017-04-05,203.58636474609375,234.77999877929688,237.38999938964844,234.5399932861328,236.25999450683594,108800600,SPY
569,2017-04-06,204.15866088867188,235.44000244140625,236.0399932861328,234.42999267578125,234.94000244140625,69135800,SPY
570,2017-04-07,203.95057678222656,235.1999969482422,236.0,234.63999938964844,235.14999389648438,74412300,SPY
571,2017-04-10,204.07196044921875,235.33999633789062,236.25999450683594,234.72999572753906,235.36000061035156,67615300,SPY
572,2017-04-11,203.82913208007812,235.05999755859375,235.17999267578125,233.33999633789062,234.89999389648438,88045300,SPY
573,2017-04-12,202.9359893798828,234.02999877929688,234.9600067138672,233.77000427246094,234.74000549316406,81864400,SPY
574,2017-04-13,201.6179656982422,232.50999450683594,234.49000549316406,232.50999450683594,233.63999938964844,92880400,SPY
575,2017-04-17,203.40428161621094,234.57000732421875,234.57000732421875,232.8800048828125,233.11000061035156,68405400,SPY
576,2017-04-18,202.79722595214844,233.8699951171875,234.49000549316406,233.0800018310547,233.72000122070312,83225800,SPY
577,2017-04-19,202.4243927001953,233.44000244140625,234.9499969482422,233.17999267578125,234.52000427246094,68699900,SPY
578,2017-04-20,204.07196044921875,235.33999633789062,235.85000610351562,233.77999877929688,234.14999389648438,92572200,SPY
579,2017-04-21,203.4215850830078,234.58999633789062,235.30999755859375,234.1300048828125,235.25,110389800,SPY
580,2017-04-24,205.65879821777344,237.1699981689453,237.41000366210938,234.55999755859375,237.17999267578125,119209900,SPY
581,2017-04-25,206.85543823242188,238.5500030517578,238.9499969482422,237.80999755859375,237.91000366210938,76698300,SPY
582,2017-04-26,206.72540283203125,238.39999389648438,239.52999877929688,238.35000610351562,238.50999450683594,84702500,SPY
583,2017-04-27,206.8988494873047,238.60000610351562,238.9499969482422,237.97999572753906,238.77000427246094,57410300,SPY
584,2017-04-28,206.44790649414062,238.0800018310547,238.92999267578125,237.92999267578125,238.89999389648438,63532800,SPY
585,2017-05-01,206.9681854248047,238.67999267578125,239.1699981689453,238.1999969482422,238.67999267578125,66882500,SPY
586,2017-05-02,207.04623413085938,238.77000427246094,238.97999572753906,238.3000030517578,238.83999633789062,57375700,SPY
587,2017-05-03,206.79476928710938,238.47999572753906,238.8800048828125,237.6999969482422,238.77000427246094,73137700,SPY
588,2017-05-04,207.03756713867188,238.75999450683594,238.9199981689453,237.77999877929688,238.8300018310547,61462700,SPY
589,2017-05-05,207.85264587402344,239.6999969482422,239.72000122070312,238.67999267578125,239.19000244140625,62001300,SPY
590,2017-05-08,207.81800842285156,239.66000366210938,239.9199981689453,239.1699981689453,239.75,48385700,SPY
591,2017-05-09,207.6272735595703,239.44000244140625,240.19000244140625,239.0399932861328,239.9600067138672,51363200,SPY
592,2017-05-10,208.00006103515625,239.8699951171875,239.8699951171875,239.14999389648438,239.38999938964844,54293800,SPY
593,2017-05-11,207.5751953125,239.3800048828125,239.57000732421875,238.1300048828125,239.35000610351562,62358300,SPY
594,2017-05-12,207.2283172607422,238.97999572753906,239.42999267578125,238.6699981689453,239.08999633789062,53912700,SPY
595,2017-05-15,208.3729248046875,240.3000030517578,240.44000244140625,239.4499969482422,239.47000122070312,61918900,SPY
596,2017-05-16,208.18215942382812,240.0800018310547,240.6699981689453,239.6300048828125,240.63999938964844,51241800,SPY
597,2017-05-17,204.4882049560547,235.82000732421875,240.0800018310547,235.75,240.0800018310547,172174100,SPY
598,2017-05-18,205.31195068359375,236.77000427246094,237.75,235.42999267578125,235.72999572753906,107047700,SPY
599,2017-05-19,206.64739990234375,238.30999755859375,239.0800018310547,237.27000427246094,237.3300018310547,115011400,SPY
600,2017-05-22,207.6965789794922,239.52000427246094,239.7100067138672,238.82000732421875,238.89999389648438,61010600,SPY
601,2017-05-23,208.15614318847656,240.0500030517578,240.24000549316406,239.50999450683594,239.9499969482422,48341700,SPY
602,2017-05-24,208.64181518554688,240.61000061035156,240.72999572753906,239.92999267578125,240.32000732421875,46927700,SPY
603,2017-05-25,209.63897705078125,241.75999450683594,242.0800018310547,240.9600067138672,241.1999969482422,64071700,SPY
604,2017-05-26,209.5955810546875,241.7100067138672,241.89999389648438,241.4499969482422,241.5399932861328,46629900,SPY
605,2017-05-30,209.4134979248047,241.5,241.7899932861328,241.16000366210938,241.33999633789062,35201900,SPY
606,2017-05-31,209.36148071289062,241.44000244140625,241.8800048828125,240.63999938964844,241.83999633789062,91796000,SPY
607,2017-06-01,211.02635192871094,243.36000061035156,243.3800048828125,241.63999938964844,241.97000122070312,68962000,SPY
608,2017-06-02,211.728759765625,244.1699981689453,244.35000610351562,243.0800018310547,243.4199981689453,88666100,SPY
609,2017-06-05,211.57272338867188,243.99000549316406,244.3000030517578,243.75999450683594,243.97000122070312,44698800,SPY
610,2017-06-06,210.8963623046875,243.2100067138672,243.97999572753906,243.1199951171875,243.33999633789062,50375400,SPY
611,2017-06-07,211.28652954101562,243.66000366210938,243.9199981689453,242.8300018310547,243.60000610351562,54144300,SPY
612,2017-06-08,211.390625,243.77999877929688,244.3300018310547,243.1699981689453,243.77000427246094,65950700,SPY
613,2017-06-09,211.06971740722656,243.41000366210938,245.00999450683594,241.9499969482422,244.08999633789062,132256400,SPY
614,2017-06-12,211.02635192871094,243.36000061035156,243.4199981689453,242.3800048828125,243.1300048828125,86108100,SPY
615,2017-06-13,212.05828857421875,244.5500030517578,244.61000061035156,243.5800018310547,243.97999572753906,60067000,SPY
616,2017-06-14,211.78944396972656,244.24000549316406,244.8699951171875,243.2899932861328,244.86000061035156,78602300,SPY
617,2017-06-15,211.38194274902344,243.77000427246094,243.91000366210938,242.36000061035156,242.67999267578125,66464900,SPY
618,2017-06-16,211.42811584472656,242.63999938964844,242.8300018310547,241.6300048828125,242.77000427246094,84553100,SPY
619,2017-06-19,213.18829345703125,244.66000366210938,244.72999572753906,243.47999572753906,243.58999633789062,65123800,SPY
620,2017-06-20,211.75050354003906,243.00999450683594,244.25999450683594,242.99000549316406,244.25,56906400,SPY
621,2017-06-21,211.69821166992188,242.9499969482422,243.58999633789062,242.41000366210938,243.4600067138672,55977600,SPY
622,2017-06-22,211.60238647460938,242.83999633789062,243.52999877929688,242.63999938964844,242.9600067138672,44148100,SPY
623,2017-06-23,211.85508728027344,243.1300048828125,243.50999450683594,242.47000122070312,242.91000366210938,66986800,SPY
624,2017-06-26,211.9944610595703,243.2899932861328,244.3800048828125,243.0500030517578,243.89999389648438,56700500,SPY
625,2017-06-27,210.28665161132812,241.3300018310547,243.3800048828125,241.30999755859375,243.0399932861328,82247700,SPY
626,2017-06-28,212.16880798339844,243.49000549316406,243.72000122070312,242.22999572753906,242.5,70042600,SPY
627,2017-06-29,210.3040313720703,241.35000610351562,243.72000122070312,239.9600067138672,243.66000366210938,106949700,SPY
628,2017-06-30,210.69618225097656,241.8000030517578,242.7100067138672,241.5800018310547,242.27999877929688,86820700,SPY
629,2017-07-03,211.05340576171875,242.2100067138672,243.3800048828125,242.2100067138672,242.8800048828125,39153800,SPY
630,2017-07-05,211.54139709472656,242.77000427246094,243.00999450683594,241.6999969482422,242.6300048828125,54427600,SPY
631,2017-07-06,209.60691833496094,240.5500030517578,242.02999877929688,240.33999633789062,241.88999938964844,65400800,SPY
632,2017-07-07,210.96627807617188,242.11000061035156,242.27999877929688,240.55999755859375,241.2100067138672,57972300,SPY
633,2017-07-10,211.19281005859375,242.3699951171875,242.8000030517578,241.75999450683594,242.11000061035156,36663300,SPY
634,2017-07-11,211.0359649658203,242.19000244140625,242.5500030517578,240.85000610351562,242.3699951171875,50354600,SPY
635,2017-07-12,212.62185668945312,244.00999450683594,244.1999969482422,243.3000030517578,243.3000030517578,59610400,SPY
636,2017-07-13,212.97915649414062,244.4199981689453,244.5500030517578,243.75999450683594,244.02000427246094,39471600,SPY
637,2017-07-14,213.9724578857422,245.55999755859375,245.97000122070312,244.30999755859375,244.4199981689453,60262700,SPY
638,2017-07-17,213.9463653564453,245.52999877929688,245.91000366210938,245.3300018310547,245.47000122070312,33531900,SPY
639,2017-07-18,214.0596466064453,245.66000366210938,245.72000122070312,244.6699981689453,245.05999755859375,42742500,SPY
640,2017-07-19,215.2185821533203,246.99000549316406,247.0,246.00999450683594,246.02000427246094,51034300,SPY
641,2017-07-20,215.31442260742188,247.10000610351562,247.4199981689453,246.47000122070312,247.27999877929688,47135200,SPY
642,2017-07-21,215.12269592285156,246.8800048828125,246.91000366210938,246.17999267578125,246.44000244140625,82340800,SPY
643,2017-07-24,215.0704345703125,246.82000732421875,246.97999572753906,246.27999877929688,246.7899932861328,46622300,SPY
644,2017-07-25,215.59324645996094,247.4199981689453,247.8000030517578,247.16000366210938,247.67999267578125,54915600,SPY
645,2017-07-26,215.6019287109375,247.42999267578125,247.7899932861328,247.1300048828125,247.75,47575400,SPY
646,2017-07-27,215.40150451660156,247.1999969482422,248.0,245.67999267578125,247.9600067138672,70766600,SPY
647,2017-07-28,215.14883422851562,246.91000366210938,247.05999755859375,246.1300048828125,246.64999389648438,50088400,SPY
648,2017-07-31,215.02685546875,246.77000427246094,247.47999572753906,246.52999877929688,247.3699951171875,65838700,SPY
649,2017-08-01,215.50607299804688,247.32000732421875,247.5,246.72000122070312,247.4600067138672,55050400,SPY
650,2017-08-02,215.6106414794922,247.44000244140625,247.60000610351562,246.3699951171875,247.47000122070312,47211200,SPY
651,2017-08-03,215.19241333007812,246.9600067138672,247.33999633789062,246.63999938964844,247.30999755859375,40856000,SPY
652,2017-08-04,215.58450317382812,247.41000366210938,247.7899932861328,246.97000122070312,247.52000427246094,60191800,SPY
653,2017-08-07,215.98532104492188,247.8699951171875,247.8699951171875,247.3699951171875,247.49000549316406,31995000,SPY
654,2017-08-08,215.4538116455078,247.25999450683594,248.91000366210938,246.8300018310547,247.50999450683594,61719400,SPY
655,2017-08-09,215.44509887695312,247.25,247.30999755859375,246.05999755859375,246.47000122070312,62632600,SPY
656,2017-08-10,212.40402221679688,243.75999450683594,246.44000244140625,243.6999969482422,246.2899932861328,120479500,SPY
657,2017-08-11,212.7177276611328,244.1199951171875,244.8000030517578,243.75,244.02000427246094,74869900,SPY
658,2017-08-14,214.826416015625,246.5399932861328,246.7899932861328,245.5500030517578,245.58999633789062,73291900,SPY
659,2017-08-15,214.80029296875,246.50999450683594,247.0,246.16000366210938,246.97999572753906,55242700,SPY
660,2017-08-16,215.1749267578125,246.94000244140625,247.57000732421875,246.4499969482422,247.11000061035156,56715500,SPY
661,2017-08-17,211.82022094726562,243.08999633789062,246.60000610351562,243.08999633789062,246.24000549316406,128490400,SPY
662,2017-08-18,211.48916625976562,242.7100067138672,244.19000244140625,242.1999969482422,242.89999389648438,136748000,SPY
663,2017-08-21,211.65464782714844,242.89999389648438,243.1999969482422,241.8300018310547,242.63999938964844,65469700,SPY
664,2017-08-22,213.867919921875,245.44000244140625,245.6199951171875,243.5500030517578,243.57000732421875,63140100,SPY
665,2017-08-23,213.1011505126953,244.55999755859375,245.0500030517578,244.16000366210938,244.3300018310547,50203800,SPY
666,2017-08-24,212.60447692871094,243.99000549316406,245.17999267578125,243.75,245.0,50741700,SPY
667,2017-08-25,213.1011505126953,244.55999755859375,245.61000061035156,244.38999938964844,244.89999389648438,64445900,SPY
668,2017-08-28,213.10984802246094,244.57000732421875,245.1999969482422,244.08999633789062,245.1699981689453,40565600,SPY
669,2017-08-29,213.3538055419922,244.85000610351562,245.14999389648438,242.92999267578125,243.05999755859375,51135700,SPY
670,2017-08-30,214.36456298828125,246.00999450683594,246.32000732421875,244.6199951171875,244.8300018310547,62030800,SPY
671,2017-08-31,215.6542205810547,247.49000549316406,247.77000427246094,246.0500030517578,246.72000122070312,103803900,SPY
672,2017-09-01,215.95919799804688,247.83999633789062,248.3300018310547,247.6699981689453,247.9199981689453,62007000,SPY
673,2017-09-05,214.4081573486328,246.05999755859375,247.52000427246094,244.9499969482422,247.25999450683594,91398800,SPY
674,2017-09-06,215.14012145996094,246.89999389648438,247.27999877929688,246.22999572753906,246.83999633789062,57916900,SPY
675,2017-09-07,215.114013671875,246.8699951171875,247.27000427246094,246.39999389648438,247.25,58034700,SPY
676,2017-09-08,214.86122131347656,246.5800018310547,247.11000061035156,246.3000030517578,246.5399932861328,63832800,SPY
677,2017-09-11,217.15298461914062,249.2100067138672,249.3000030517578,248.02000427246094,248.0399932861328,71364800,SPY
678,2017-09-12,217.88494873046875,250.0500030517578,250.08999633789062,249.4199981689453,249.6300048828125,56896000,SPY
679,2017-09-13,217.9894256591797,250.1699981689453,250.2100067138672,249.58999633789062,249.72000122070312,59228000,SPY
680,2017-09-14,217.9197998046875,250.08999633789062,250.32000732421875,249.60000610351562,249.8000030517578,95446300,SPY
681,2017-09-15,218.21311950683594,249.19000244140625,249.2899932861328,248.57000732421875,248.69000244140625,95432400,SPY
682,2017-09-18,218.67723083496094,249.72000122070312,250.1199951171875,249.27999877929688,249.61000061035156,46235200,SPY
683,2017-09-19,218.89620971679688,249.97000122070312,250.07000732421875,249.60000610351562,250.0,47108100,SPY
684,2017-09-20,218.97503662109375,250.05999755859375,250.19000244140625,248.9199981689453,250.07000732421875,59574100,SPY
685,2017-09-21,218.38829040527344,249.38999938964844,249.97999572753906,249.19000244140625,249.8800048828125,48211400,SPY
686,2017-09-22,218.4320526123047,249.44000244140625,249.6300048828125,249.02000427246094,249.0500030517578,51214000,SPY
687,2017-09-25,217.98544311523438,248.92999267578125,249.5500030517578,248.0800018310547,249.14999389648438,57064400,SPY
688,2017-09-26,218.11679077148438,249.0800018310547,249.6999969482422,248.80999755859375,249.4199981689453,54082000,SPY
689,2017-09-27,218.96624755859375,250.0500030517578,250.49000549316406,248.8699951171875,249.8800048828125,81001400,SPY
690,2017-09-28,219.2289581298828,250.35000610351562,250.44000244140625,249.6300048828125,249.72999572753906,44778800,SPY
691,2017-09-29,219.99952697753906,251.22999572753906,251.32000732421875,250.1300048828125,250.33999633789062,85578000,SPY
692,2017-10-02,220.95404052734375,252.32000732421875,252.32000732421875,251.2899932861328,251.49000549316406,59023000,SPY
693,2017-10-03,221.42694091796875,252.86000061035156,252.88999938964844,252.22999572753906,252.32000732421875,66810200,SPY
694,2017-10-04,221.68960571289062,253.16000366210938,253.44000244140625,252.55999755859375,252.69000244140625,55953600,SPY
695,2017-10-05,223.003173828125,254.66000366210938,254.67999267578125,253.1999969482422,253.5399932861328,63522800,SPY
696,2017-10-06,222.7492218017578,254.3699951171875,254.6999969482422,253.85000610351562,254.14999389648438,80646000,SPY
697,2017-10-09,222.3813934326172,253.9499969482422,254.6999969482422,253.64999389648438,254.6300048828125,35803100,SPY
698,2017-10-10,222.9681396484375,254.6199951171875,255.0500030517578,253.97999572753906,254.60000610351562,43057400,SPY
699,2017-10-11,223.3184051513672,255.02000427246094,255.02000427246094,254.32000732421875,254.50999450683594,47674300,SPY
700,2017-10-12,222.98562622070312,254.63999938964844,255.05999755859375,254.3699951171875,254.66000366210938,47065100,SPY
701,2017-10-13,223.25711059570312,254.9499969482422,255.27000427246094,254.63999938964844,255.13999938964844,54800400,SPY
702,2017-10-16,223.55482482910156,255.2899932861328,255.50999450683594,254.82000732421875,255.2100067138672,38221700,SPY
703,2017-10-17,223.71246337890625,255.47000122070312,255.52000427246094,254.97999572753906,255.22999572753906,31561000,SPY
704,2017-10-18,223.93141174316406,255.72000122070312,255.9499969482422,255.5,255.89999389648438,40888300,SPY
705,2017-10-19,223.99266052246094,255.7899932861328,255.8300018310547,254.35000610351562,254.8300018310547,61903800,SPY
706,2017-10-20,225.1486053466797,257.1099853515625,257.1400146484375,255.77000427246094,256.70001220703125,89176400,SPY
707,2017-10-23,224.27291870117188,256.1099853515625,257.510009765625,256.0199890136719,257.4800109863281,63915300,SPY
708,2017-10-24,224.6669921875,256.55999755859375,256.8299865722656,256.1499938964844,256.6000061035156,66935900,SPY
709,2017-10-25,223.55482482910156,255.2899932861328,256.30999755859375,254.0,256.17999267578125,103715300,SPY
710,2017-10-26,223.8438262939453,255.6199951171875,256.29998779296875,255.47999572753906,255.99000549316406,69798000,SPY
711,2017-10-27,225.67401123046875,257.7099914550781,257.8900146484375,255.6300048828125,256.4700012207031,85562500,SPY
712,2017-10-30,224.8332977294922,256.75,257.6000061035156,256.4100036621094,256.4700012207031,54285700,SPY
713,2017-10-31,225.1836395263672,257.1499938964844,257.44000244140625,256.80999755859375,257.17999267578125,60304800,SPY
714,2017-11-01,225.4813232421875,257.489990234375,258.42999267578125,257.07000732421875,258.0400085449219,54202700,SPY
715,2017-11-02,225.5688934326172,257.5899963378906,257.75,256.19000244140625,257.4100036621094,56449500,SPY
716,2017-11-03,226.32208251953125,258.45001220703125,258.5,257.29998779296875,257.7699890136719,59589700,SPY
717,2017-11-06,226.67227172851562,258.8500061035156,259.0,258.2200012207031,258.29998779296875,49652600,SPY
718,2017-11-07,226.51470947265625,258.6700134277344,259.3500061035156,258.0899963378906,258.9700012207031,57502200,SPY
719,2017-11-08,226.8999481201172,259.1099853515625,259.2200012207031,258.1499938964844,258.4700012207031,50469600,SPY
720,2017-11-09,226.0768585205078,258.1700134277344,258.3900146484375,256.3599853515625,257.7300109863281,95085500,SPY
721,2017-11-10,226.00674438476562,258.0899963378906,258.2900085449219,257.3699951171875,257.7300109863281,59984700,SPY
722,2017-11-13,226.21693420410156,258.3299865722656,258.5899963378906,257.2699890136719,257.30999755859375,50228600,SPY
723,2017-11-14,225.6915283203125,257.7300109863281,257.8500061035156,256.5199890136719,257.4100036621094,61315200,SPY
724,2017-11-15,224.5618896484375,256.44000244140625,257.2200012207031,255.6300048828125,256.6199951171875,80811500,SPY
725,2017-11-16,226.47085571289062,258.6199951171875,259.0400085449219,257.4700012207031,257.5199890136719,67777000,SPY
726,2017-11-17,225.80532836914062,257.8599853515625,258.5899963378906,257.7699890136719,258.2200012207031,75756800,SPY
727,2017-11-20,226.1906280517578,258.29998779296875,258.5199890136719,257.8599853515625,258.1400146484375,48075500,SPY
728,2017-11-21,227.6705780029297,259.989990234375,260.20001220703125,258.260009765625,259.17999267578125,69176800,SPY
729,2017-11-22,227.4691619873047,259.760009765625,260.1499938964844,259.57000732421875,260.0,45033400,SPY
730,2017-11-24,227.9945526123047,260.3599853515625,260.4800109863281,260.1600036621094,260.32000732421875,27856500,SPY
731,2017-11-27,227.88079833984375,260.2300109863281,260.75,260.0,260.4100036621094,52274900,SPY
732,2017-11-28,230.1925506591797,262.8699951171875,262.8999938964844,260.6499938964844,260.760009765625,98971700,SPY
733,2017-11-29,230.05245971679688,262.7099914550781,263.6300048828125,262.20001220703125,263.0199890136719,77512100,SPY
734,2017-11-30,232.06655883789062,265.010009765625,266.04998779296875,263.6700134277344,263.760009765625,127894400,SPY
