date,adj_close,close,high,low,open,volume,symbol,return_1,return_5,log_return_1,sma_20,sma_50,sma_ratio_20,sma_ratio_50,ema_12,ema_20,ema_26,ema_ratio_20,rsi_14,macd,macd_signal,roc_5,roc_10,bb_width,bb_pct_b,atr_14,atr_ratio,stoch_k,stoch_d,obv,obv_change,vwap,vwap_ratio
2018-04-20,1378.429931640625,1701.2249755859375,1711.175048828125,1620.0,1625.0,18465662,TCS.NS,0.06621439145586194,0.07901243094083066,0.06411442321062755,1501.9637390136718,1491.8619995117188,0.13266714195318663,0.14033669075473632,1565.1627229631106,1534.648173072273,1521.9644030461727,0.10854396821141599,0.8154591426101649,43.19831991693786,22.398557724519677,0.07901243094083066,0.153255565488448,0.19231085811885748,1.0,38.28110223688071,0.02250208102176251,0.9624773398320869,0.8807037293172596,-71256468.0,-0.20580944745738872,1545.699334172247,0.10061830135740957
2018-04-23,1380.94189453125,1704.324951171875,1778.949951171875,1694.7750244140625,1712.0,15185910,TCS.NS,0.0018222020193829902,0.06933007286575221,0.001820543823356447,1516.3962341308593,1495.9759985351564,0.12393114201363686,0.13927292472655428,1586.5722965336897,1550.8078662246162,1535.4725917962246,0.09899168574698458,0.8174326439392433,51.09970473746512,28.138787127108763,0.06933007286575221,0.16578884920493775,0.2129659834938541,1.0,41.559232559804414,0.024384570871434315,0.7758672144646834,0.8714889861331349,-56070558.0,-0.2131162324801168,1577.3361546882243,0.08050839138265453
2018-04-24,1371.6234130859375,1692.824951171875,1721.574951171875,1671.25,1705.0,8314336,TCS.NS,-0.006747539541736236,0.06917507671702183,-0.006770407111273409,1530.5837341308593,1500.2819970703124,0.10599956959110401,0.12833784213737975,1602.9188587857182,1564.3333028862598,1547.128322120347,0.0821382809204041,0.7839398127728002,55.790536665371064,33.66913703476122,0.06917507671702183,0.15252239576277726,0.2248382072524571,0.9262643671773089,42.18535531780946,0.024920093060186894,0.732073376629788,0.8234726436421861,-64384894.0,0.14828345385826203,1593.257508321422,0.06249300086798426
2018-04-25,1405.8978271484375,1735.125,1741.5,1682.5250244140625,1692.5,8196574,TCS.NS,0.02498784578927804,0.09849320778869708,0.024680754753509622,1546.9149841308595,1505.2424975585936,0.121667976456306,0.15272124113839536,1623.258265126377,1580.5991788018541,1561.0540019632845,0.09776407787031838,0.8141103357188016,62.20426316309249,39.37616226042748,0.09849320778869708,0.15131964647862883,0.232720310925523,0.9660984681522834,43.38461390839004,0.02500373973540237,0.8636647757695805,0.7905351222880173,-56188320.0,-0.12730585531444694,1608.3811656354676,0.07880211300189921
2018-04-26,1433.8516845703125,1769.625,1780.0,1733.5,1733.5,12135034,TCS.NS,0.019883293710827754,0.10908296642554682,0.019688202819387927,1564.2037353515625,1510.917998046875,0.13132641228622832,0.17122504483204848,1645.7762243377035,1598.6016379635823,1576.5037055215598,0.10698310196546523,0.8344190058412351,69.2725188161437,45.35543357157073,0.10908296642554682,0.12741896949908416,0.24438746407505985,0.9749908335435008,43.607141486362174,0.024642023867408165,0.9678294573643411,0.8545225365879031,-44053286.0,-0.2159707569117567,1628.4904812585455,0.08666585427774898
2018-04-27,1398.484130859375,1725.9749755859375,1772.0,1710.0,1762.5,4501330,TCS.NS,-0.024666256644239604,0.014548340375426072,-0.024975565678166656,1579.2737365722655,1515.7644970703125,0.09289158403411402,0.13868280918435705,1658.1144937605088,1610.732432022854,1587.5756514522545,0.07154667111182156,0.7263020971675949,70.53884230825429,50.39211531890744,0.014548340375426072,0.0947102710554737,0.251767585570947,0.837597694453261,44.920917094479165,0.0260264011529074,0.8296546736394732,0.8870496355911315,-48554616.0,0.10217921087657333,1645.1681190621982,0.04911768930326832
2018-04-30,1430.9549560546875,1766.050048828125,1774.5,1718.800048828125,1725.9749755859375,3458558,TCS.NS,0.023218803174468228,0.03621674236113748,0.02295334794561058,1594.8349914550781,1521.9674975585938,0.1073559699219011,0.1603730379663606,1674.7199637709114,1625.5245860043083,1600.7959771838005,0.08644930014207985,0.757383732854521,73.9239865871109,55.09848957254814,0.03621674236113748,0.10805772461374752,0.2539145323990808,0.8818135975526221,45.69084810000744,0.025871774206130755,0.9545899954779936,0.9173580421606026,-45096058.0,-0.07123026160890655,1651.3438707503133,0.0694623210280807
2018-05-02,1417.8492431640625,1749.875,1766.0999755859375,1735.6500244140625,1765.25,3158046,TCS.NS,-0.009158884731980343,0.03370109165075319,-0.009201085187115968,1609.5474914550782,1527.7064965820311,0.08718444736170006,0.14542616917256757,1686.2822770369248,1637.3674825753264,1611.8388677627781,0.06871244153921796,0.7217567371504857,74.44340927414669,58.96747351286785,0.03370109165075319,0.10520744396816317,0.2564379872125412,0.812718395095057,44.60221260514084,0.025488799260027627,0.8908613446771776,0.8917020045982147,-48254104.0,0.07002931387040534,1657.32174693704,0.055845072469489665
2018-05-03,1410.597412109375,1740.925048828125,1763.0,1735.199951171875,1754.9000244140625,3761550,TCS.NS,-0.005114623142724484,0.003342726793818862,-0.005127747597891235,1623.8212463378907,1533.1944970703125,0.07211619059322683,0.13548871467693901,1694.688857312494,1647.2301079327358,1621.400807100952,0.05688029889945123,0.7020775100038632,73.28805021154199,61.83158885260268,0.003342726793818862,0.10216517046720042,0.25200005875871795,0.7669256329495684,43.40205804963971,0.02493045756269352,0.8260436230523094,0.89049832106916,-52015654.0,0.07795295504813438,1665.0856974866274,0.04554681567199448
2018-05-04,1410.1514892578125,1740.375,1748.5,1735.0,1746.0,2347244,TCS.NS,-0.0003159520442854724,-0.016528925619834656,-0.0003160019676484858,1636.8912475585937,1538.76599609375,0.06321968707191217,0.13101992402876506,1701.7174946490334,1656.10105003438,1630.2137102786592,0.050886961253886254,0.7008128188221004,71.5037843703742,63.76602795615699,-0.016528925619834656,0.09075101656727314,0.24604501037421617,0.7416655638213999,41.266196760379735,0.023711094884941313,0.8235948803561491,0.846833282695212,-54362898.0,0.04512572311404561,1669.5625810351523,0.04241375541666903
2018-05-07,1385.925048828125,1710.4749755859375,1745.0,1705.449951171875,1745.0,3484426,TCS.NS,-0.01718021944354664,-0.00898043147742511,-0.01732951180133501,1648.6574951171874,1543.5279956054687,0.03749564761136526,0.10815934693492979,1703.064799408557,1661.2795191345285,1636.1589891903093,0.029612991603627403,0.6339604811695603,66.90581021824778,64.39398440857515,-0.00898043147742511,0.005437258524149113,0.23644234059079527,0.6528513664759112,41.143614765218686,0.02405391213111703,0.6642518855100161,0.7712967963061582,-57847324.0,0.06409566318557935,1672.8963227799616,0.022463228769329158
2018-05-08,1394.12890625,1720.5999755859375,1743.25,1698.3499755859375,1717.3499755859375,2992820,TCS.NS,0.005919408435970608,-0.025735438965813096,0.005901957569860469,1661.5899963378906,1547.5169946289063,0.03551416376970473,0.11184560916472286,1705.7625188204618,1666.929086415615,1642.413877071467,0.032197463951949334,0.6462659892942145,63.34864174899485,64.18491587665909,-0.025735438965813096,0.009549249632748724,0.2141351347750459,0.6601613122219726,41.4119297401361,0.02406830775760855,0.7131472248192893,0.733664663561818,-54854504.0,-0.05173653322321359,1676.1701894499208,0.02650672730947301
2018-05-09,1413.61572265625,1744.6500244140625,1747.375,1720.0999755859375,1720.0999755859375,2615050,TCS.NS,0.013977710780761265,-0.0029859136143652876,0.013880923448855996,1675.3824951171875,1551.9079956054688,0.041344307642434686,0.12419681408587402,1711.745211988708,1674.3310805107055,1649.9869250227703,0.04199823124701729,0.6742768121036187,61.758286965937714,63.69959009451482,-0.0029859136143652876,0.03061454948800879,0.187540623055004,0.7117025170889,40.40215078827371,0.023157739502421237,0.8206722861842105,0.7326904655045051,-52239454.0,-0.047672475536375325,1679.4597772297045,0.03881620034502431
2018-05-10,1398.2003173828125,1725.625,1755.574951171875,1720.0999755859375,1751.4749755859375,3858678,TCS.NS,-0.0109047798399865,-0.008788459238049273,-0.010964672762412014,1686.3099975585938,1555.6624951171875,0.023314220100886462,0.1092540994054172,1713.8805639904451,1679.2162157001624,1655.589745391454,0.027637170166610714,0.6316650181920873,58.29081859899111,62.61783579541008,-0.008788459238049273,-0.00547510986240185,0.16726892343047473,0.6362061198652249,40.05020970239255,0.023209103775381414,0.66015625,0.7313252536678331,-56098132.0,0.07386520540586039,1685.7561706275528,0.023650412833787993
2018-05-11,1400.509765625,1728.4749755859375,1742.5,1721.25,1727.0999755859375,2627876,TCS.NS,0.0016515613681638008,-0.006837620865653982,0.0016501990404596727,1694.2524963378905,1559.9149951171876,0.020199161176990055,0.10805715759921064,1716.1258580820593,1683.9075261654743,1660.9886513317863,0.02646668461774171,0.6353823377412167,55.13720675027298,61.12170998638266,-0.006837620865653982,-0.02325352795878366,0.15554585942163074,0.6272887195232923,38.70733758079309,0.022393924197642287,0.5262066720545977,0.6690117360796027,-53470256.0,-0.04684426925302965,1693.6751268642615,0.020546944434441716
2018-05-14,1391.02978515625,1716.7750244140625,1735.5,1705.4000244140625,1728.5,2433894,TCS.NS,-0.006768944495658014,0.003683216017800417,-0.006791957709353488,1701.2587463378907,1563.8269946289063,0.009120469246416407,0.09780367669215906,1716.2257298254442,1687.0377640939112,1665.1209752638067,0.01762690850973514,0.6082434549129843,51.10475456163749,59.118318901433625,0.003683216017800417,-0.00533029232868909,0.14296239810010664,0.563219687260478,38.092526009731976,0.02218842042086033,0.41862091415229885,0.5349946120689654,-55904150.0,0.045518652463530485,1701.7981079987935,0.008800642299973571
2018-05-15,1410.8203125,1741.199951171875,1747.9000244140625,1716.8499755859375,1725.0,1952890,TCS.NS,0.014227214638184105,0.01197255368954786,0.01412695761981621,1708.6274963378905,1568.3004931640626,0.019063520225325314,0.11024638375199758,1720.067917724895,1692.1960676251458,1670.7564549607007,0.02895875039793827,0.6425665126111849,49.3114627641944,57.15694767398578,0.01197255368954786,-0.014071004201007487,0.12963191191553758,0.6443078372163865,37.59484558046541,0.021591343116661044,0.6019486171205299,0.5155920677758088,-53951260.0,-0.034932826990482835,1709.1585926885537,0.018746860952744804
2018-05-16,1415.479248046875,1746.949951171875,1754.5,1737.625,1739.9749755859375,1648450,TCS.NS,0.003302320331522113,0.0013182739951440592,0.003296879646369134,1716.809991455078,1572.8624926757811,0.01755579235140159,0.1106819313873606,1724.2036151782768,1697.4107232010247,1676.4004176430099,0.029185174391633373,0.6503333319373138,47.80319753526692,55.286197646242016,0.0013182739951440592,-0.0016715758714908047,0.11133575204062983,0.6549628366085204,36.11485661043217,0.020673091742671786,0.5952230380174531,0.5385975230967606,-52302810.0,-0.030554430054089532,1713.5126561211166,0.01951388857929448
2018-05-17,1414.62841796875,1745.9000244140625,1766.574951171875,1738.0,1756.4749755859375,2968048,TCS.NS,-0.0006010056310474798,0.011749380319630465,-0.000601186307327023,1725.127490234375,1576.7219921875,0.012041158869287472,0.10729731243987373,1727.5415242914746,1702.0287518879807,1681.5485366630878,0.025775870400201795,0.6475663388607571,45.9929876283868,53.42755564267098,0.011749380319630465,0.0028576621315699047,0.0840069455763469,0.6416298896548525,35.57629193624952,0.020377049910512028,0.624425917049923,0.6071991907293021,-55270858.0,0.05674739081896374,1717.4248951799989,0.016580130702646745
2018-05-18,1418.7806396484375,1751.0250244140625,1758.8499755859375,1729.0,1740.4000244140625,1874996,TCS.NS,0.002935448724631362,0.013046210761877397,0.002931148707954276,1732.8999938964844,1581.3144921875,0.010459363253169318,0.1073224415921179,1731.1543704641804,1706.695063557131,1686.69494316316,0.02597415426077232,0.6552764833920566,44.45942730102047,51.63392997434088,0.013046210761877397,0.006119384853300325,0.04752438911719305,0.717806005674825,35.16726933979866,0.02008381882010311,0.6917272743302967,0.6371254097992242,-53395862.0,-0.03392377227073262,1723.4734621379475,0.015986067021848793
2018-05-21,1440.9412841796875,1778.375,1796.0,1759.0250244140625,1764.3499755859375,3446178,TCS.NS,0.015619408748935193,0.035881216064965527,0.015498681288993753,1736.7574951171875,1586.6074926757813,0.023962761064695526,0.12086638201916378,1738.4190827004602,1713.5217241707376,1693.4860584844075,0.03784794491627963,0.6937773263643333,44.93302421605267,50.29374882268324,0.035881216064965527,0.039696590352514605,0.04892725769011341,0.9783015847833022,35.86781978595144,0.020168873148774268,0.8195084936664713,0.711887228348897,-49949684.0,-0.06454016979817645,1734.8712547194218,0.025076065536410175
2018-05-22,1421.555908203125,1754.449951171875,1787.4749755859375,1746.8499755859375,1779.0,1857416,TCS.NS,-0.013453320490967924,0.007609694676985468,-0.013544636332777442,1739.2637451171875,1591.6569921875,0.00873139918964072,0.10227892051078147,1740.885370157601,1717.4196505517984,1698.001902387183,0.021561591314143147,0.6277303380879152,42.883467770418065,48.81169261223021,0.007609694676985468,0.019673355844614715,0.0471498544767993,0.6835810916202545,36.207618372669195,0.020637589774780706,0.5745003743988679,0.6952453807985451,-51807100.0,0.0371857407546361,1737.2745086965347,0.009886429801026164
2018-05-23,1415.9649658203125,1747.550048828125,1772.5,1740.5,1762.5,1507298,TCS.NS,-0.003932800898162503,0.00034351164774215626,-0.0039405546957194375,1742.0,1596.2669921875,0.003186021141288853,0.0947730281845327,1741.9107053376817,1720.2892122924009,1701.6721354568824,0.01584665900415505,0.609703224191953,40.23856988079933,47.09706806594404,0.00034351164774215626,0.0016622384853584027,0.040294926334550264,0.5788164401130927,35.90707420319283,0.02054709347367273,0.5038408698554533,0.6326165793069308,-53314398.0,0.029094429141951483,1742.5573598639323,0.0028651504272907413
2018-05-24,1459.9619140625,1801.8499755859373,1807.5,1751.175048828125,1755.0,2962316,TCS.NS,0.031072029550297975,0.03204648054842196,0.030599066367788027,1745.336248779297,1601.7824926757812,0.032379850499390406,0.12490302761140981,1751.1321315297212,1728.0569040346425,1709.092716207183,0.04270291758275069,0.6861014646627953,42.03941532253816,46.085537517262864,0.03204648054842196,0.044172387155921644,0.048850622440753784,1.0,37.6244225580987,0.02088099623602889,0.9482361598690142,0.6755258013744451,-50352082.0,-0.05556315200257911,1747.4115955067202,0.031153724868943078
2018-05-25,1452.71044921875,1792.9000244140625,1837.4000244140625,1786.2750244140625,1812.5,3769772,TCS.NS,-0.004967090098033533,0.023914563993174376,-0.004979467092160982,1746.5,1608.7724926757812,0.026567434534247036,0.11445218797347301,1757.5579612042352,1734.232439308873,1715.3006649632482,0.033829136034711604,0.6630632174079283,42.25729624098699,45.31988926200769,0.023914563993174376,0.03727276919718525,0.05330370830715298,0.9855173032452907,38.58874951823451,0.021523090519699053,0.6799713457490049,0.7106827918244907,-54121854.0,0.07486824477287746,1748.3494946449937,0.025481478334579144
2018-05-28,1418.7806396484375,1751.0250244140625,1808.25,1743.0,1808.25,3716798,TCS.NS,-0.023356015076013592,-0.015379194818830433,-0.023633089536124034,1747.7525024414062,1614.923994140625,0.0018724172719448706,0.08427705004523345,1756.5528940057472,1735.8317331284147,1717.9469138114566,0.008752744287181313,0.5671123262192341,38.60598019429062,43.97710744846428,-0.015379194818830433,0.019950197033935524,0.053479984619293694,0.5349461184616046,40.49312455264633,0.02312538312591869,0.3456439393939394,0.6579504816706527,-57838652.0,0.06867462448718031,1750.5911913844725,0.00024782086858721186
2018-05-29,1427.470947265625,1761.75,1772.0,1744.0,1764.949951171875,3525312,TCS.NS,0.006124969909854006,0.0041608760758600205,0.006106288524794574,1747.5375,1621.4619946289063,0.008132872685135517,0.0865194533302649,1757.3524487740938,1738.3001394971373,1721.1915868624596,0.013490110234730013,0.5837272456025706,36.16086191163413,42.41385834109825,0.0041608760758600205,0.011802233749371727,0.05279643080479887,0.65279939461799,39.60075851317159,0.022478080609150897,0.42689375443892047,0.4841696798606215,-54313340.0,-0.06095079809259729,1750.9768001234063,0.00615267996459723
2018-05-30,1423.662841796875,1757.050048828125,1766.5,1741.25,1754.5250244140625,3779106,TCS.NS,-0.002667774185823757,0.005436181931596451,-0.0026713390369337243,1747.8962524414062,1628.34599609375,0.005237036451066768,0.0790397452649032,1757.305925705483,1740.0858451477077,1723.8477692302868,0.009749061362531508,0.5733419595730708,33.45815647519635,40.62271796791787,0.005436181931596451,0.005781560971151345,0.05314965295874749,0.5980204478450691,38.57570433365934,0.021954812476393394,0.3912880637428977,0.3879419191919191,-58092446.0,0.06957970178228767,1751.2625756818297,0.003304743233059737
2018-05-31,1422.437255859375,1741.050048828125,1759.050048828125,1726.0999755859375,1734.0,5049371,TCS.NS,-0.009106172024337833,-0.03374305718101811,-0.009147886642240272,1747.9025024414063,1634.8569970703124,-0.003920386636960593,0.0649555599958358,1754.805021570505,1740.1776740696523,1725.1220121634599,0.0005013136138176666,0.5382351112573802,29.68300940704512,38.43477625574332,-0.03374305718101811,-0.0027779228581917836,0.05363361565347238,0.42661660953391967,38.17387354141135,0.021925776095354423,0.2700759425307765,0.3627525869041981,-63141817.0,0.08691957987102139,1750.7824393881106,-0.005558880613051542
2018-06-01,1415.4111328125,1732.449951171875,1757.5,1716.300048828125,1754.0,1603856,TCS.NS,-0.0049396039258254865,-0.03371636589828442,-0.004951844093654073,1747.50625,1640.8574951171875,-0.008615876955017976,0.055819872430875606,1751.3657799707157,1739.4417004603401,1725.6648224603794,-0.0040195364332215044,0.5198107903103861,25.700957510336366,35.88801250666193,-0.03371636589828442,-0.01060811409500173,0.05436369267674622,0.340136771316031,38.39002194358733,0.022159382969545123,0.13336007927011817,0.2649080285145974,-64745673.0,0.02540085281359583,1750.741393079,-0.010447826263452975
2018-06-04,1425.051513671875,1744.25,1749.0,1712.5999755859375,1745.0,1681483,TCS.NS,0.006811191757743584,-0.003869176236547256,0.006788100385042143,1749.195001220703,1647.1749951171876,-0.002827015408374711,0.05893423902777628,1750.2710445906057,1739.8996337498315,1727.041502278129,0.002500354713445452,0.5429297113420515,23.229542312476724,33.35631846782489,-0.003869176236547256,-0.019188866240247404,0.050230880396519385,0.4435600160753601,38.247879262906984,0.021927980084796895,0.2536058656327211,0.21901396247787183,-63064190.0,-0.025970584937776486,1752.1741306394993,-0.004522456130890973
2018-06-05,1406.546630859375,1721.5999755859375,1751.9000244140625,1711.1500244140625,1744.0,2449568,TCS.NS,-0.012985537861007646,-0.02278985350592455,-0.013070587032911545,1749.2450012207032,1653.2934936523438,-0.01580397578125059,0.041315399955210275,1745.8601108975797,1738.156809162794,1726.6384262268557,-0.00952551201915508,0.4937864590738099,19.221684670724017,30.529391708404717,-0.02278985350592455,-0.018723803186289523,0.05073450468762921,0.1834944540108854,38.42660217269934,0.022320285035797034,0.08277189047029702,0.15657927845771202,-65513758.0,0.03884245559960409,1752.8141510755074,-0.01780803485093796
2018-06-06,1409.93701171875,1725.75,1734.9000244140625,1715.199951171875,1723.0,2236512,TCS.NS,0.0024105625423525012,-0.017813976812442345,0.002407661797150466,1748.3,1659.6269946289062,-0.012898244008465287,0.03984208836388503,1742.7662476825674,1736.975208290147,1726.5726168767183,-0.006462503458064317,0.5026689047538092,16.193630805849125,27.6622395278936,-0.017813976812442345,-0.012474634899723558,0.05202585995204876,0.24884062329096798,37.088992963377066,0.02149152134629991,0.11564337097772277,0.15067370902691354,-63277246.0,-0.034138050819798815,1752.4283650765262,-0.015223655133749903
2018-06-07,1417.9437255859375,1735.550048828125,1749.0,1723.800048828125,1725.0,2414762,TCS.NS,0.005678718718310938,-0.0031590131505421226,0.005662655578514152,1748.7962524414063,1666.1679956054688,-0.0075744693498679405,0.04164169123740935,1741.6560632434223,1736.8394788175735,1727.2376118360817,-0.0007424002074886138,0.5239134287692524,14.418451407340626,25.01348190378301,-0.0031590131505421226,-0.03679547557018581,0.05075959379742253,0.3496386742200969,36.23977569255549,0.02088085890523598,0.19326752011138615,0.13056092718646858,-60862484.0,-0.03816161657857231,1753.038032182647,-0.009975815146890055
2018-06-08,1427.380126953125,1747.0999755859375,1757.300048828125,1735.0,1735.0,2582138,TCS.NS,0.006654908491755318,0.008456246833654646,0.006632862344249944,1749.7275024414062,1672.6329956054688,-0.0015016777479935906,0.044520812501078755,1742.4935882191937,1737.8166689859893,1728.7088980397748,0.005341936675843373,0.5483980223890488,13.78469017941893,22.7677235589102,0.008456246833654646,-0.025545232976999288,0.049240862336986754,0.46945755813149015,35.24408091652474,0.020172904475432022,0.28475208849009903,0.1978876598597359,-58280346.0,-0.042425774143559414,1753.8166297495225,-0.0038297357030673274
2018-06-11,1429.5040283203125,1749.699951171875,1763.0,1743.0,1747.0999755859375,2179378,TCS.NS,0.0014881664600021605,0.0031245241059911777,0.0014870602376551554,1751.3737487792969,1679.1354956054688,-0.000955705547481478,0.04202427722544311,1743.6022594426834,1738.9484101465498,1730.2637908643749,0.006182783205407993,0.5539590673565384,13.338468578308493,20.88187256278986,0.0031245241059911777,-0.0007567414649776172,0.045867924505643955,0.4791440357366055,34.155217993915834,0.01952061436078804,0.3053459545173267,0.2611218543729372,-56100968.0,-0.037394733380615164,1755.3205156584306,-0.0032020160628313254
2018-06-12,1455.07666015625,1781.0,1785.0,1753.0,1757.0,4608875,TCS.NS,0.017888809339659417,0.034502802774405206,0.017730687545657674,1753.363751220703,1685.6589965820312,0.01576184562961136,0.056560077460084957,1749.3557579899627,1742.953323465926,1734.022028578125,0.021828855668043268,0.6153649352428215,15.333729411837794,19.772243932599448,0.034502802774405206,0.010926635447708222,0.04706464680470027,0.8297010803060211,34.23699162493077,0.019223465258242995,0.5532671333539604,0.3811217254537953,-51492093.0,-0.08215321703539946,1757.478488409381,0.013383669698231904
2018-06-13,1490.2890625,1824.0999755859373,1831.6500244140625,1798.0,1816.0,5370983,TCS.NS,0.024199873995472965,0.05698970046990426,0.023911697019038138,1757.2212524414062,1693.02849609375,0.038059363925637024,0.07741835402924568,1760.8548683893437,1750.6815760487843,1740.694469097222,0.04193703786090852,0.680575763528622,20.16039929212161,19.849875004503883,0.05698970046990426,0.03816051045474289,0.05737819670919863,1.0,35.40935110986875,0.019411957449588017,0.8946530785891071,0.5844220554867979,-46121110.0,-0.1043069466995642,1763.2341026515305,0.03451945084482966
2018-06-14,1460.4278564453125,1787.550048828125,1832.300048828125,1784.0,1830.0,3819998,TCS.NS,-0.020037238773643273,0.029961682773199882,-0.020240706788105772,1759.3037536621093,1699.670498046875,0.016055382765607806,0.0517038748876526,1764.9618192260793,1754.1928591706262,1744.1652527809927,0.019015691167087567,0.589328025461463,20.796566445086683,20.039213292620442,0.029961682773199882,0.026708020272764976,0.060116932913600964,0.7628490837316643,36.330115232601344,0.02032397093240466,0.6306232688236616,0.692847826922243,-49941108.0,0.08282536998784296,1766.281248245438,0.012041570731623041
2018-06-15,1503.3201904296875,1840.050048828125,1847.0999755859373,1788.5999755859375,1800.0,9183574,TCS.NS,0.02936980703528702,0.053202492439514915,0.028946777162579675,1763.7550048828125,1706.8919995117187,0.04325716651921385,0.07801199452249952,1776.5138545494708,1762.3697343761023,1751.2678302659654,0.04407719500444229,0.6598700580517494,25.24602428350545,21.080575490797443,0.053202492439514915,0.062108632681403764,0.0701197721359624,1.0,37.98867319868784,0.020645456477057098,0.948143219640444,0.8244731890177376,-40757534.0,-0.18388807072522295,1774.8284014871003,0.036748142686006346
2018-06-18,1494.2923583984375,1829.0,1867.949951171875,1822.1500244140625,1867.949951171875,4674987,TCS.NS,-0.006005297972825452,0.04532208438081797,-0.00602340229230796,1766.2862548828125,1713.9689990234374,0.0355059917065077,0.0671138165521683,1784.5886461572445,1768.7154739593307,1757.0257687647827,0.03408378957963221,0.6351407229852737,27.562877392461814,22.377035871130317,0.04532208438081797,0.04858821843199079,0.07721340152478136,0.9440750220374028,38.546619881482464,0.02107524323755192,0.7515945831273526,0.7767870238638194,-45432521.0,0.11470240078803595,1779.0768903047094,0.028061243427618177
2018-06-19,1490.6160888671875,1824.5,1839.0,1821.0,1822.1500244140625,3245034,TCS.NS,-0.002460360852925114,0.024424480628860268,-0.002463392514363382,1769.7887573242188,1721.22,0.030913996062728044,0.06000395068614117,1790.7288544407452,1774.0282859632039,1762.0238599673914,0.028450343456272842,0.6248705659399526,28.704994473353736,23.642627591575,0.024424480628860268,0.059769996441270345,0.08216531933586443,0.8649590723070002,37.07900417566229,0.02032283046076311,0.7228955901300501,0.8075444642992822,-48677555.0,0.07142535629929059,1781.7672799773231,0.02398333413285081
2018-06-20,1488.9407958984375,1822.449951171875,1836.300048828125,1818.5999755859373,1832.0,3107695,TCS.NS,-0.0011236222680871544,-0.0009045690675656415,-0.0011242540048544947,1773.5337524414062,1728.292998046875,0.027581205411586707,0.054479739969672814,1795.6090231686112,1778.6398731259346,1766.4998667232792,0.024631224514800154,0.6199524149637754,29.10915644533202,24.735933362326406,-0.0009045690675656415,0.056033580282123685,0.08528162560394538,0.8147325208377129,35.69479482327125,0.019586159170142763,0.7098212930272751,0.7281038220948925,-51785250.0,0.06384246291745743,1784.2598693089267,0.0214038787285733
2018-06-21,1486.4080810546875,1819.3499755859373,1832.0,1817.5999755859373,1832.0,2910659,TCS.NS,-0.0017009935356218087,0.017789670716441996,-0.0017024418677613479,1774.4087524414062,1734.5384985351564,0.025327435452905833,0.04889570172262281,1799.2614773866615,1782.5170257411728,1770.4146896019945,0.02066344910756146,0.6121069649208202,28.846787784666958,25.55810424679452,0.017789670716441996,0.048284361960287736,0.08731503988460826,0.7829043219351745,34.17373979404207,0.01878348874742262,0.6900510313311339,0.7075893048294862,-54695909.0,0.05620633288436383,1785.720901586139,0.01883221166864746
2018-06-22,1478.6060791015625,1809.800048828125,1827.0,1799.550048828125,1827.0,2949458,TCS.NS,-0.00524908724872275,-0.01643977022215526,-0.005262912107008061,1775.2537536621094,1739.3419995117188,0.019459919515591118,0.04050845051530172,1800.8827960699637,1785.115408892311,1773.3321236187448,0.013828035886559897,0.5874436106969383,27.550672451218816,25.956617887679382,-0.01643977022215526,0.03588808546640809,0.08907882857140854,0.714287277164407,33.693469178173,0.018617232992114277,0.6291458577428659,0.6763393940337582,-57645367.0,0.053924654584312615,1785.7658627500161,0.013458755472622208
2018-06-25,1486.3265380859375,1819.25,1822.3499755859373,1806.0,1811.9000244140625,2083217,TCS.NS,0.005221544323636085,-0.005330781848004396,0.005207959330317382,1778.6650024414062,1744.1939990234375,0.022817673650117776,0.04303191102514159,1803.7085197515075,1788.3663223311387,1776.733447795134,0.017269212287896574,0.604428548738535,26.97507195637354,26.160308701418217,-0.005330781848004396,0.039749700388082676,0.09020390568735637,0.7473134855953888,32.454648207299016,0.017839575763253547,0.6811787157324058,0.6667918682688018,-55562150.0,-0.03613849834627647,1787.650160798937,0.017676746767354423
2018-06-26,1513.0831298828125,1852.0,1861.0,1821.0,1823.0,4679712,TCS.NS,0.018001923869726433,0.015072622636338684,0.017841807978928762,1783.1775024414062,1749.3575,0.03859542724398812,0.05867439902935789,1811.1379782512756,1794.426672585316,1782.3087479584574,0.0320845249874353,0.6571146437382535,28.829230292818238,26.694093019698222,0.015072622636338684,0.0398652442448062,0.09487720754099944,0.8916765338136572,33.118601906777656,0.017882614420506295,0.8893516338718036,0.7332254024490251,-50882438.0,-0.0842248185140424,1792.846851811326,0.03299397722059272
2018-06-27,1517.9852294921875,1858.0,1885.1500244140625,1851.25,1860.0,4081208,TCS.NS,0.003239740820734305,0.01950673531817193,0.0032345041676590976,1788.225,1754.8514990234376,0.03901913909043886,0.05877904827500435,1818.3475200587716,1800.4812751962384,1787.9155073689421,0.03194630546629407,0.6658943408050112,30.432012689829435,27.441676953724468,0.01950673531817193,0.01858452106122832,0.10009232380197973,0.8751918217778186,33.17441780015515,0.017854907319782103,0.8191806859838264,0.7965703451960119,-46801230.0,-0.08020857805594928,1799.0084613731053,0.032791140171663846
